,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Number of clusters,punctuation
709,subtractive,"ra = 0.1,tol = 1",Mahalanobis,979.3356822647144,1296.00937242512,1.5986074358686904,50.688349839930574,2.867152265823061,0.05276410346615856,2,0.48973222701376984
211,mountain,"sigma = 0.2,tol = 0.2,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
214,mountain,"sigma = 0.2,tol = 0.5,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
212,mountain,"sigma = 0.2,tol = 0.3,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
217,mountain,"sigma = 0.2,tol = 0.8,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
216,mountain,"sigma = 0.2,tol = 0.7,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
213,mountain,"sigma = 0.2,tol = 0.4,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
219,mountain,"sigma = 0.2,tol = 1,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
218,mountain,"sigma = 0.2,tol = 0.9,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
210,mountain,"sigma = 0.2,tol = 0.1,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
215,mountain,"sigma = 0.2,tol = 0.6,grid p = 11",Manhattan,43.16491667260035,851.7209158926463,-1.5232389794479175,49.428991242831,16.036302664213704,0.150214245835229,2,0.47667291715435267
739,subtractive,"ra = 0.4,tol = 1",Mahalanobis,1761.158701952561,670.7828931718832,2.1854601941002807,48.71255109632851,1.3434797702086152,0.13736810264169028,2,0.4644185894926381
759,subtractive,"ra = 0.6,tol = 1",Mahalanobis,1761.158701952561,670.7828931718832,2.1854601941002807,48.71255109632851,1.3434797702086152,0.13736810264169028,2,0.4644185894926381
729,subtractive,"ra = 0.3,tol = 1",Mahalanobis,1761.158701952561,670.7828931718832,2.1854601941002807,48.71255109632851,1.3434797702086152,0.13736810264169028,2,0.4644185894926381
749,subtractive,"ra = 0.5,tol = 1",Mahalanobis,1761.158701952561,670.7828931718832,2.1854601941002807,48.71255109632851,1.3434797702086152,0.13736810264169028,2,0.4644185894926381
719,subtractive,"ra = 0.2,tol = 1",Mahalanobis,1761.158701952561,670.7828931718832,2.1854601941002807,48.71255109632851,1.3434797702086152,0.13736810264169028,2,0.4644185894926381
779,subtractive,"ra = 0.8,tol = 1",Mahalanobis,1753.8709700689008,656.9861092126812,2.1813135762870446,48.650203140374536,1.3607265721846415,0.12362044559959987,2,0.45928810310246976
789,subtractive,"ra = 0.9,tol = 1",Mahalanobis,1753.8709700689008,656.9861092126812,2.1813135762870446,48.650203140374536,1.3607265721846415,0.12362044559959987,2,0.45928810310246976
799,subtractive,"ra = 1,tol = 1",Mahalanobis,1753.8709700689008,656.9861092126812,2.1813135762870446,48.650203140374536,1.3607265721846415,0.12362044559959987,2,0.45928810310246976
798,subtractive,"ra = 1,tol = 0.9",Mahalanobis,1753.8709700689008,656.9861092126812,2.1813135762870446,48.650203140374536,1.3607265721846415,0.12362044559959987,2,0.45928810310246976
769,subtractive,"ra = 0.7,tol = 1",Mahalanobis,1753.8709700689008,656.9861092126812,2.1813135762870446,48.650203140374536,1.3607265721846415,0.12362044559959987,2,0.45928810310246976
900,subtractive,"ra = 0.1,tol = 0.1",Cosine,2297.8599776370647,0.05609844077228369,4.081313277650209,24.93972188683576,0.49528945638243044,0.6481034911728082,6,0.41598079279579364
910,subtractive,"ra = 0.2,tol = 0.1",Cosine,2150.305768044406,0.13728608083928595,3.4938629581423957,26.002738188887065,0.32084283402850855,0.6644465273394907,4,0.40464353816227566
937,subtractive,"ra = 0.4,tol = 0.8",Cosine,1709.7559580127033,0.7353987512424283,2.155838894005017,28.265187289297284,0.14078753791502166,0.8656646170065868,2,0.4044316102002588
967,subtractive,"ra = 0.7,tol = 0.8",Cosine,1709.7559580127033,0.7353987512424283,2.155838894005017,28.265187289297284,0.14078753791502166,0.8656646170065868,2,0.4044316102002588
949,subtractive,"ra = 0.5,tol = 1",Cosine,1709.7559580127033,0.7353987512424283,2.155838894005017,28.265187289297284,0.14078753791502166,0.8656646170065868,2,0.4044316102002588
961,subtractive,"ra = 0.7,tol = 0.2",Cosine,1709.7559580127033,0.7353987512424283,2.155838894005017,28.265187289297284,0.14078753791502166,0.8656646170065868,2,0.4044316102002588
954,subtractive,"ra = 0.6,tol = 0.5",Cosine,1709.7559580127033,0.7353987512424283,2.155838894005017,28.265187289297284,0.14078753791502166,0.8656646170065868,2,0.4044316102002588
943,subtractive,"ra = 0.5,tol = 0.4",Cosine,1709.7559580127033,0.7353987512424283,2.155838894005017,28.265187289297284,0.14078753791502166,0.8656646170065868,2,0.4044316102002588
