,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
925,subtractive,"ra = 0.3,tol = 0.6",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
929,subtractive,"ra = 0.3,tol = 1",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
924,subtractive,"ra = 0.3,tol = 0.5",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
928,subtractive,"ra = 0.3,tol = 0.9",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
926,subtractive,"ra = 0.3,tol = 0.7",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
922,subtractive,"ra = 0.3,tol = 0.3",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
921,subtractive,"ra = 0.3,tol = 0.2",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
920,subtractive,"ra = 0.3,tol = 0.1",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
927,subtractive,"ra = 0.3,tol = 0.8",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
923,subtractive,"ra = 0.3,tol = 0.4",Cosine,14289.681819823074,0.0330336084940156,4.570080730979304,12.528934402704214,0.05640860116700749,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5604516616076466
805,mountain,"sigma = 0.1,tol = 0.6,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
808,mountain,"sigma = 0.1,tol = 0.9,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
806,mountain,"sigma = 0.1,tol = 0.7,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
803,mountain,"sigma = 0.1,tol = 0.4,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
809,mountain,"sigma = 0.1,tol = 1,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
800,mountain,"sigma = 0.1,tol = 0.1,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
801,mountain,"sigma = 0.1,tol = 0.2,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
807,mountain,"sigma = 0.1,tol = 0.8,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
804,mountain,"sigma = 0.1,tol = 0.5,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
802,mountain,"sigma = 0.1,tol = 0.3,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5595616131051524
910,subtractive,"ra = 0.2,tol = 0.1",Cosine,12882.093256679105,0.024547585994387375,4.466381232617799,11.935110476337366,0.054875259540083085,0.9449783297323364,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5522556612252378
909,subtractive,"ra = 0.1,tol = 1",Cosine,12882.093256679105,0.024547585994387375,4.466381232617799,11.935110476337366,0.054875259540083085,0.9449783297323364,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5522556612252378
