,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
535,subtractive,"ra = 0.4,tol = 0.6",Minkowski,579.9204159985142,9.41810826765509,3.73100204019348,16.366548200806967,0.42854834791868907,0.6087779621568314,0.7538255033557048,0.5037478583199186,0.27087198515769945,11,0.3550396935784
718,subtractive,"ra = 0.2,tol = 0.9",Mahalanobis,151.47940258167745,62.61878981035128,0.723164252931118,15.6624133747517,0.764895743512381,0.5464820965952315,0.7296644295302014,0.6144165407356025,0.442311242385084,3,0.3549745062499225
525,subtractive,"ra = 0.3,tol = 0.6",Minkowski,132.50006352822658,64.06170363865492,2.0172647761861433,17.882419300554105,0.745231690049916,0.5800525814086659,0.7548098434004474,0.5138093031466052,0.29653401797175866,9,0.35496701569684475
145,subtractive,"ra = 0.5,tol = 0.6",Euclidean,847.8881451282448,10.945305769586762,3.8734303740635294,16.11548322980936,0.7220968957934905,0.5131795142358246,0.763668903803132,0.5331535628932579,0.3033500395673965,9,0.3547246625446946
707,subtractive,"ra = 0.1,tol = 0.8",Mahalanobis,106.59507481546586,43.51870961511083,0.7840429751425914,15.873903081592376,0.9206095890919624,0.5551865131669949,0.7303803131991051,0.5935733044162675,0.42202186840590833,4,0.35307774304168
125,subtractive,"ra = 0.3,tol = 0.6",Euclidean,227.406543476528,29.243046701518676,2.794850515948413,17.499555779041188,2.2066834560563793,0.4267573230930776,0.7663534675615212,0.5409864647952433,0.31253291205897843,11,0.35185150910065033
155,subtractive,"ra = 0.6,tol = 0.6",Euclidean,859.3744171139257,8.501199361415521,4.011786857314189,16.07350084850607,0.7499029293749453,0.508734896995994,0.759910514541387,0.5224207036276929,0.29227116855710894,10,0.35129618295054515
591,subtractive,"ra = 1,tol = 0.2",Minkowski,2829.2782681962544,0.7379773421120241,5.830016523223992,14.690707939146801,0.34768488453181845,0.6680925769808361,0.7330648769574944,0.4341230326374204,0.19291125541125542,17,0.3503747010551389
592,subtractive,"ra = 1,tol = 0.3",Minkowski,2589.0289266515397,1.2434105382823069,5.511332624319797,14.824096105056098,0.3197860796620202,0.6436914202406527,0.7368232662192393,0.4474516554433738,0.20791812550498248,14,0.3496005852129047
737,subtractive,"ra = 0.4,tol = 0.8",Mahalanobis,378.2752587123722,2.8639388832283497,2.7645369672322477,14.272141614958993,0.656836926595271,0.5725986370973324,0.7629530201342282,0.5493020012944266,0.3476976114257572,7,0.3491234995798174
738,subtractive,"ra = 0.4,tol = 0.9",Mahalanobis,378.2752587123722,2.8639388832283497,2.7645369672322477,14.272141614958993,0.656836926595271,0.5725986370973324,0.7629530201342282,0.5493020012944266,0.3476976114257572,7,0.3491234995798174
727,subtractive,"ra = 0.3,tol = 0.8",Mahalanobis,385.6842051409691,2.8469765348729106,2.7839337521925747,14.266201271951354,0.6126526333865415,0.5795482232910838,0.7615212527964206,0.5455102266893603,0.3437576951489781,7,0.34863837302381795
500,subtractive,"ra = 0.1,tol = 0.1",Minkowski,25570.852810473923,0.000988558450238729,10.714101264758838,11.537557003702961,0.13297782241141534,0.3639675389864647,0.6773154362416107,0.13707815390389572,0.019309219472395975,96,0.34863034151899375
185,subtractive,"ra = 0.9,tol = 0.6",Euclidean,1030.1887820538732,7.043650210434707,4.193079502703669,15.885420125218491,0.710271300635924,0.50521881333844,0.7570469798657719,0.5132264222974278,0.28003182179793157,10,0.34799707129056545
195,subtractive,"ra = 1,tol = 0.6",Euclidean,1030.1887820538732,7.043650210434707,4.193079502703669,15.885420125218491,0.710271300635924,0.50521881333844,0.7570469798657719,0.5132264222974278,0.28003182179793157,10,0.34799707129056545
