,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
11,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Manhattan,82.0239632915268,695.7965556781978,-0.5902008339297471,17.259475081297364,0.43278260216993786,0.7151417055280316,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4537150423934706
10,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Manhattan,82.0239632915268,695.7965556781978,-0.5902008339297471,17.259475081297364,0.43278260216993786,0.7151417055280316,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.4537150423934706
20,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Minkowski,41.66844177711147,2248.7531282940604,-0.5675413558413914,19.243479161358326,1.0542317517254758,0.5457619371419863,0.7914093959731544,0.6839361329393722,0.519678549350917,3,0.44496518391764767
7,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Euclidean,244.39808745967787,361.6082149865092,1.2015129955966304,17.415909331664892,0.540117143790854,0.5012849338955271,0.7996420581655481,0.7190372482912162,0.5590783773139031,3,0.4423090449398495
4,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Euclidean,366.7738376719766,261.09786709508165,1.6074600057526869,17.090243291720864,0.4283062178318588,0.66818225991757,0.7247427293064876,0.6831839749104718,0.5018623481781377,3,0.43464037061185257
35,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Cosine,964.9235308121797,0.03070462111773573,1.8748365817533246,7.231075658043397,0.13397548884294788,0.7477663748512888,0.7240268456375839,0.7203387341246266,0.5309505703422053,2,0.4125200592774049
14,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Manhattan,25.358097020150144,815.8708429272898,-1.064187318102918,18.229604046678816,0.688141742805075,0.4063863476517612,0.7951677852348993,0.711597045098875,0.5502946954813359,3,0.39217064958130327
12,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Manhattan,46.9602086934662,424.8815485020279,-0.4479847866401239,17.577158405639526,0.6256263882361373,0.588604421560135,0.723579418344519,0.6811092593326983,0.4997570850202429,3,0.3882379459186349
26,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Mahalanobis,83.08359727722477,95.42866849846233,-0.5773649767380542,15.272796810432729,1.1721693177721195,0.4083848499694358,0.7114988814317673,0.6648405002579375,0.4824209343393803,2,0.3650517486503266
16,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Minkowski,2.4477827218002015,43368.19613934388,-4.1020296704877675,21.391899412356814,0.5064400261667383,0.2693084974248125,0.6627293064876958,0.665951195634059,0.4672791519434629,2,0.35807342054477
19,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Minkowski,2.195898285908138,45597.37498507601,-4.2106210690820065,21.442023196481188,0.5069353094638234,0.24650255513356525,0.6280984340044743,0.6383673106536257,0.43647457627118647,2,0.3348751123742157
8,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Manhattan,20.891276723962044,2275.7199266375515,-1.9578805835499165,18.444469501346617,1.1241808297287323,0.32967775392610194,0.6859955257270693,0.6362575764716168,0.45163306766682293,2,0.3314516420533431
13,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Manhattan,10.046034625956699,1389.4306907442951,-1.9901074141562152,18.76199735219067,1.779279366842183,0.26631848884398346,0.6688143176733781,0.5371984158811479,0.36572407883461866,3,0.3144803574065977
0,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Euclidean,78.58217606551796,1532.3786597803287,-0.6330673676588927,18.04899425547071,0.8337137651883094,0.2926451816099721,0.6394630872483221,0.6471446964978528,0.44618556701030926,2,0.3134672580790058
25,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Mahalanobis,63.84786325386877,104.09356819225667,-0.8407091569376457,15.359707957567945,1.4159547402923902,0.30747475187967005,0.6394630872483221,0.5752597437265571,0.39203259393390677,2,0.29819126523522943
29,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Mahalanobis,70.58210381798612,50.672497184128076,-0.040508780850217495,15.450731286528745,1.026621848307155,0.4279947269762463,0.6631767337807606,0.5387553560136835,0.36643662683049993,3,0.29603155075104104
17,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Minkowski,1.672749317714609,51539.69375161358,-4.482743702965872,21.56452531098566,0.5052920412738593,0.19364725581676803,0.5535570469798657,0.5883589152995892,0.3821671826625387,2,0.2910642670315939
24,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Mahalanobis,89.13569113067739,92.99317152494075,-0.5070524456384305,15.246943834747002,1.192953925525365,0.37318459428272754,0.6094854586129754,0.5485917465020032,0.36560546591074283,2,0.27998276897282837
18,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Minkowski,1.4537794560063542,54716.93940394163,-4.623045587033455,21.624346387539127,0.5078150311611196,0.17010865130601305,0.5242953020134228,0.5728592490374941,0.3652537313432836,2,0.27696681062718964
27,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Mahalanobis,55.85939209692534,108.17259765748634,-0.9743745959248944,15.39814584668971,1.4505957133404819,0.30142892550309597,0.5553467561521253,0.5155370028484014,0.3316745124411567,2,0.247712670958706
15,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Manhattan,11.566473861454217,1362.7439469449073,-1.8491746771115574,18.742603539109076,1.0870923638297036,0.19400941615471684,0.6220134228187919,0.5446576662395071,0.36490753270184934,3,0.24716385436058383
31,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Mahalanobis,37.108070702266296,66.00784150419646,-0.6834509211189663,15.715121530607425,0.8744342115986053,0.23557232902029046,0.5868456375838926,0.5777788728685959,0.38234113712374584,3,0.2377096304167525
34,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 200",Cosine,295.7361545608324,0.1063117156416296,0.6922554133267983,8.473037982042671,0.159612075749869,0.5605688664653871,0.4966442953020134,0.5607550939622142,0.3515850144092219,2,0.1961704276382964
