,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Number of clusters,punctuation
719,subtractive,"ra = 0.2,tol = 1",Mahalanobis,89.83146244748569,238.4911327721583,-0.49927699848758417,16.188749899237315,3.3213906484395026,0.3107361538902163,2,0.510246383008716
729,subtractive,"ra = 0.3,tol = 1",Mahalanobis,91.37890589543485,229.8852592145472,-0.48219761083007434,16.151998080216895,2.990533600326147,0.3126619065084939,2,0.49282572445235723
739,subtractive,"ra = 0.4,tol = 1",Mahalanobis,91.37890589543485,229.8852592145472,-0.48219761083007434,16.151998080216895,2.990533600326147,0.3126619065084939,2,0.49282572445235723
718,subtractive,"ra = 0.2,tol = 0.9",Mahalanobis,50.651315312357475,152.59663667467214,-0.37232020720663916,16.553146063436493,4.757266898925026,0.19674473283739116,3,0.4870816931767678
708,subtractive,"ra = 0.1,tol = 0.9",Mahalanobis,106.206838806936,232.79305574054987,-0.33182377148404396,16.164567654871664,2.1018540459393034,0.3024958597000897,2,0.4651880512463522
709,subtractive,"ra = 0.1,tol = 1",Mahalanobis,106.206838806936,232.79305574054987,-0.33182377148404396,16.164567654871664,2.1018540459393034,0.3024958597000897,2,0.4651880512463522
609,mountain,"sigma = 0.1,tol = 1,grid p = 6",Mahalanobis,51.995711716816295,185.76723030399023,-1.0460510255675786,15.938912208769663,3.311007944863672,0.2559784288561833,2,0.45001421985225337
608,mountain,"sigma = 0.1,tol = 0.9,grid p = 6",Mahalanobis,51.995711716816295,185.76723030399023,-1.0460510255675786,15.938912208769663,3.311007944863672,0.2559784288561833,2,0.45001421985225337
902,subtractive,"ra = 0.1,tol = 0.3",Cosine,9190.281331679382,0.005934193759569262,4.828616421467535,6.398323879760565,0.16657686663311558,0.8324200494499291,3,0.41512394967489774
901,subtractive,"ra = 0.1,tol = 0.2",Cosine,9190.281331679382,0.005934193759569262,4.828616421467535,6.398323879760565,0.16657686663311558,0.8324200494499291,3,0.41512394967489774
904,subtractive,"ra = 0.1,tol = 0.5",Cosine,9190.281331679382,0.005934193759569262,4.828616421467535,6.398323879760565,0.16657686663311558,0.8324200494499291,3,0.41512394967489774
900,subtractive,"ra = 0.1,tol = 0.1",Cosine,9190.281331679382,0.005934193759569262,4.828616421467535,6.398323879760565,0.16657686663311558,0.8324200494499291,3,0.41512394967489774
903,subtractive,"ra = 0.1,tol = 0.4",Cosine,9190.281331679382,0.005934193759569262,4.828616421467535,6.398323879760565,0.16657686663311558,0.8324200494499291,3,0.41512394967489774
607,mountain,"sigma = 0.1,tol = 0.8,grid p = 6",Mahalanobis,43.95301538216416,93.82301949225764,-0.5141641750630965,16.066758221237986,2.6599259635762427,0.4342368528277742,3,0.4049263578573194
605,mountain,"sigma = 0.1,tol = 0.6,grid p = 6",Mahalanobis,43.95301538216416,93.82301949225764,-0.5141641750630965,16.066758221237986,2.6599259635762427,0.4342368528277742,3,0.4049263578573194
604,mountain,"sigma = 0.1,tol = 0.5,grid p = 6",Mahalanobis,43.95301538216416,93.82301949225764,-0.5141641750630965,16.066758221237986,2.6599259635762427,0.4342368528277742,3,0.4049263578573194
606,mountain,"sigma = 0.1,tol = 0.7,grid p = 6",Mahalanobis,43.95301538216416,93.82301949225764,-0.5141641750630965,16.066758221237986,2.6599259635762427,0.4342368528277742,3,0.4049263578573194
603,mountain,"sigma = 0.1,tol = 0.4,grid p = 6",Mahalanobis,43.95301538216416,93.82301949225764,-0.5141641750630965,16.066758221237986,2.6599259635762427,0.4342368528277742,3,0.4049263578573194
309,subtractive,"ra = 0.1,tol = 1",Manhattan,228.96515597893176,23.779823516096215,0.4363575609157874,13.883255238460901,4.855712361999911,0.28779673130702,2,0.3886344754123739
500,subtractive,"ra = 0.1,tol = 0.1",Minkowski,6603.468397491706,0.012702633274082225,5.434974917609557,8.545696383494125,0.3539982885979247,0.6443176265497537,6,0.3862226604276351
749,subtractive,"ra = 0.5,tol = 1",Mahalanobis,159.64130437101238,125.66414555238165,0.07571717708594698,15.548030605413727,0.878664818208892,0.4597989460168127,2,0.3729672470283914
910,subtractive,"ra = 0.2,tol = 0.1",Cosine,6283.4253684192145,0.024684318593816982,3.7484582778304327,7.01283065704169,0.03515240807971225,0.9528043720591145,2,0.37192796636461445
919,subtractive,"ra = 0.2,tol = 1",Cosine,6283.4253684192145,0.024684318593816982,3.7484582778304327,7.01283065704169,0.03515240807971225,0.9528043720591145,2,0.37192796636461445
916,subtractive,"ra = 0.2,tol = 0.7",Cosine,6283.4253684192145,0.024684318593816982,3.7484582778304327,7.01283065704169,0.03515240807971225,0.9528043720591145,2,0.37192796636461445
912,subtractive,"ra = 0.2,tol = 0.3",Cosine,6283.4253684192145,0.024684318593816982,3.7484582778304327,7.01283065704169,0.03515240807971225,0.9528043720591145,2,0.37192796636461445
913,subtractive,"ra = 0.2,tol = 0.4",Cosine,6283.4253684192145,0.024684318593816982,3.7484582778304327,7.01283065704169,0.03515240807971225,0.9528043720591145,2,0.37192796636461445
917,subtractive,"ra = 0.2,tol = 0.8",Cosine,6283.4253684192145,0.024684318593816982,3.7484582778304327,7.01283065704169,0.03515240807971225,0.9528043720591145,2,0.37192796636461445
915,subtractive,"ra = 0.2,tol = 0.6",Cosine,6283.4253684192145,0.024684318593816982,3.7484582778304327,7.01283065704169,0.03515240807971225,0.9528043720591145,2,0.37192796636461445
911,subtractive,"ra = 0.2,tol = 0.2",Cosine,6283.4253684192145,0.024684318593816982,3.7484582778304327,7.01283065704169,0.03515240807971225,0.9528043720591145,2,0.37192796636461445
