,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
4,subtractive,"ra = 0.1,tol = 0.5",Euclidean,188.8347773589188,3.8721903435522393,0.9435870326424005,23.273429974512243,1.361904026201821,0.4513839366597779,0.9574944071588367,0.9355985958131776,0.8789808917197452,3,0.5709230098954915
32,mountain,"sigma = 0.1,tol = 0.5,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5418835984555956
33,mountain,"sigma = 0.1,tol = 0.6,grid p = 11",Cosine,14292.889604380363,0.030551662377606984,4.570305188360912,12.372721636093035,0.05346439333897321,0.9423877129490982,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5418835984555956
14,subtractive,"ra = 0.2,tol = 0.5",Manhattan,246.473752824929,9.73125780619187,1.209970102182566,25.116475637704696,1.42011138566377,0.500315641194431,0.8922595078299776,0.8394931347337891,0.7231547482179811,3,0.5399978045705413
39,subtractive,"ra = 0.2,tol = 0.6",Cosine,12882.093256679105,0.024547585994387375,4.466381232617799,11.935110476337366,0.054875259540083085,0.9449783297323364,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5349551129445111
36,subtractive,"ra = 0.1,tol = 0.5",Cosine,12882.093256679105,0.024547585994387375,4.466381232617799,11.935110476337366,0.054875259540083085,0.9449783297323364,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5349551129445111
38,subtractive,"ra = 0.2,tol = 0.5",Cosine,12882.093256679105,0.024547585994387375,4.466381232617799,11.935110476337366,0.054875259540083085,0.9449783297323364,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5349551129445111
37,subtractive,"ra = 0.1,tol = 0.6",Cosine,12882.093256679105,0.024547585994387375,4.466381232617799,11.935110476337366,0.054875259540083085,0.9449783297323364,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5349551129445111
21,subtractive,"ra = 0.1,tol = 0.6",Minkowski,2127.135851073984,0.26766833726426265,3.365246276746269,17.929776095375598,0.5841938722310109,0.6981062681066926,0.8859060402684564,0.8306394195437842,0.7100295656129179,3,0.5217936046581536
29,subtractive,"ra = 0.1,tol = 0.6",Mahalanobis,93.1008796829957,385.1951651288897,-0.4635286407287869,31.256894252342523,1.732312555787339,0.21467359120694637,0.7354809843400447,0.7021538099363611,0.5212955465587045,2,0.5188845339325701
31,subtractive,"ra = 0.2,tol = 0.6",Mahalanobis,93.1008796829957,385.1951651288897,-0.4635286407287869,31.256894252342523,1.732312555787339,0.21467359120694637,0.7354809843400447,0.7021538099363611,0.5212955465587045,2,0.5188845339325701
22,subtractive,"ra = 0.2,tol = 0.5",Minkowski,2332.9055355776572,0.2578147579752959,3.45758437444608,17.854761431581007,0.41488983743458624,0.6995015591253486,0.8737360178970918,0.8158740379797479,0.6881767955801105,3,0.5048106191559739
23,subtractive,"ra = 0.2,tol = 0.6",Minkowski,2332.9055355776572,0.2578147579752959,3.45758437444608,17.854761431581007,0.41488983743458624,0.6995015591253486,0.8737360178970918,0.8158740379797479,0.6881767955801105,3,0.5048106191559739
11,mountain,"sigma = 0.2,tol = 0.6,grid p = 11",Manhattan,352.7736021045849,8.14792757021361,1.5685410911477964,24.76131653825613,0.7866229019346284,0.5645699444091261,0.8679194630872483,0.8083830569167347,0.6773770491803278,3,0.4929422880827921
10,mountain,"sigma = 0.2,tol = 0.5,grid p = 11",Manhattan,352.7736021045849,8.14792757021361,1.5685410911477964,24.76131653825613,0.7866229019346284,0.5645699444091261,0.8679194630872483,0.8083830569167347,0.6773770491803278,3,0.4929422880827921
2,mountain,"sigma = 0.2,tol = 0.5,grid p = 11",Euclidean,297.97448998580046,2.708392364103546,1.3997224725478805,22.558499790723285,0.888992581246491,0.5399733065719011,0.8797315436241611,0.8237641241035158,0.6996648044692737,3,0.4882517891697111
3,mountain,"sigma = 0.2,tol = 0.6,grid p = 11",Euclidean,297.97448998580046,2.708392364103546,1.3997224725478805,22.558499790723285,0.888992581246491,0.5399733065719011,0.8797315436241611,0.8237641241035158,0.6996648044692737,3,0.4882517891697111
20,subtractive,"ra = 0.1,tol = 0.5",Minkowski,2259.416542045321,0.13073759280739053,3.8378675586586235,17.359709391452554,0.5135996873011608,0.633741337482999,0.8587024608501118,0.7670181406405662,0.6166545277980092,4,0.48420634372288546
16,mountain,"sigma = 0.1,tol = 0.5,grid p = 11",Minkowski,2483.447158592896,0.24690332563237957,3.5201174511112736,17.768272493810063,0.30459511137717543,0.7034680554906272,0.8515436241610739,0.7883259008478168,0.6488888888888888,3,0.48330193538151217
17,mountain,"sigma = 0.1,tol = 0.6,grid p = 11",Minkowski,2483.447158592896,0.24690332563237957,3.5201174511112736,17.768272493810063,0.30459511137717543,0.7034680554906272,0.8515436241610739,0.7883259008478168,0.6488888888888888,3,0.48330193538151217
1,mountain,"sigma = 0.1,tol = 0.6,grid p = 11",Euclidean,290.98512141928427,2.6933295894645006,1.3759867305022093,22.54734570777681,0.8550145442228364,0.5421291511239662,0.8622818791946308,0.8012935948829288,0.6672432432432432,3,0.47204833929135215
0,mountain,"sigma = 0.1,tol = 0.5,grid p = 11",Euclidean,290.98512141928427,2.6933295894645006,1.3759867305022093,22.54734570777681,0.8550145442228364,0.5421291511239662,0.8622818791946308,0.8012935948829288,0.6672432432432432,3,0.47204833929135215
