,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Number of clusters,punctuation
8,kmeans,"k = 2,MAX_I = 100,tol = 0.001",Minkowski,1935.8912469998295,0.718269242429048,2.280056061493829,15.483535431887725,0.2988131562407919,0.7739387245810764,2,0.5288939871701553
12,kmeans,"k = 2,MAX_I = 100,tol = 0.001",Mahalanobis,52.43912736876865,235.9974682109938,-1.3286140125025443,24.17563323361463,1.5784844705464858,0.236534193534076,2,0.5207179674306747
9,kmeans,"k = 3,MAX_I = 100,tol = 0.001",Minkowski,1645.3416457566204,0.3432679471582996,2.8156467808474317,15.389698463711893,0.5763348332331422,0.6095122599344417,3,0.5054460171832237
14,fuzzycmeans,"k = 2,m = 2,MAX_I = 100,tol = 0.001",Mahalanobis,45.78369131849955,277.68515552034694,-1.4643390877365425,24.41963352472651,0.9263211442498263,0.21902492750178587,2,0.46245847165415377
13,kmeans,"k = 3,MAX_I = 100,tol = 0.001",Mahalanobis,84.41907266833373,107.15941051997983,-0.15426319262302196,24.00504070390408,1.1190481810798463,0.32056349874434586,3,0.45001990791827234
4,kmeans,"k = 2,MAX_I = 100,tol = 0.001",Manhattan,687.9277412334559,15.429156553732735,1.2454167744461042,20.084290121234936,0.6267795881559849,0.567522295669105,2,0.44511343830375694
5,kmeans,"k = 3,MAX_I = 100,tol = 0.001",Manhattan,453.5861264470227,7.760773834260541,1.527128618333502,20.06718746351201,0.9226755053117035,0.46660303118614604,3,0.43534800696473264
10,fuzzycmeans,"k = 2,m = 2,MAX_I = 100,tol = 0.001",Minkowski,1070.6430353661915,1.2987204895567217,1.6877476838846401,16.371970929517666,0.1685774544750691,0.7525178825027014,2,0.4270760640021123
11,fuzzycmeans,"k = 3,m = 2,MAX_I = 100,tol = 0.001",Minkowski,736.2250592136346,0.7867099466511753,2.0114793107825717,16.63372090699046,0.18852041294353236,0.6392333465277241,3,0.38224538054547247
15,fuzzycmeans,"k = 3,m = 2,MAX_I = 100,tol = 0.001",Mahalanobis,37.12479613499693,177.4725352728834,-0.9757714423834709,24.761788187441855,0.6121672534491097,0.18212877684894072,3,0.3744594998777897
0,kmeans,"k = 2,MAX_I = 100,tol = 0.001",Euclidean,329.40722055831156,6.026069387086893,0.5090277071436441,18.67404405093124,0.6852895078105287,0.5756688871340738,2,0.3735475731734379
6,fuzzycmeans,"k = 2,m = 2,MAX_I = 100,tol = 0.001",Manhattan,425.1014752843208,24.41184327871205,0.7640608751048384,20.772504210264817,0.3782964583676859,0.49112441076675184,2,0.37174725614361465
1,kmeans,"k = 3,MAX_I = 100,tol = 0.001",Euclidean,235.7897841149703,3.153093692250721,0.8728841146227064,18.716140531401468,0.8646077030215423,0.4717787037425111,3,0.36772773169883105
7,fuzzycmeans,"k = 3,m = 2,MAX_I = 100,tol = 0.001",Manhattan,224.50914707845104,15.25923109403474,0.8238599023989687,21.081341344658547,0.4188555928754878,0.35169654091056574,3,0.3207946913145458
2,fuzzycmeans,"k = 2,m = 2,MAX_I = 100,tol = 0.001",Euclidean,187.90920949534822,9.95887456964487,-0.052308112728206256,19.42759772333658,0.417770700535446,0.4919813642539693,2,0.30182288917346956
3,fuzzycmeans,"k = 3,m = 2,MAX_I = 100,tol = 0.001",Euclidean,106.79897499673925,6.447035974357042,0.08089178089318738,19.78899511780417,0.46375844471892097,0.33637428157001314,3,0.2638079141054395
17,kmeans,"k = 3,MAX_I = 100,tol = 0.001",Cosine,104.4058088232379,0.09391614060446851,0.05822876579197251,13.445534864134968,0.6107151634415102,0.5997309353666994,3,0.2571828241607563
16,kmeans,"k = 2,MAX_I = 100,tol = 0.001",Cosine,38.16559774834487,0.3229783201001273,-1.6463325033541267,14.284646500374008,0.9434182484004052,0.5213208745327639,2,0.22741319815335545
19,fuzzycmeans,"k = 3,m = 2,MAX_I = 100,tol = 0.001",Cosine,48.367521475891095,0.21066539364060632,-0.711228003592728,14.657338063761914,0.26159592417238137,0.5538392423779248,3,0.19177199354505303
18,fuzzycmeans,"k = 2,m = 2,MAX_I = 100,tol = 0.001",Cosine,16.76774665317383,0.5327294326985035,-2.4688098316172162,15.035289196045563,0.532243743942555,0.456337439982431,2,0.1438900616070778
