,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Number of clusters,punctuation
146,subtractive,"ra = 0.5,tol = 0.7",Euclidean,743.9568586639023,92.28763244194559,3.300397824512592,18.587280775381725,0.6130855353322077,0.6874720763383035,8,0.2918619674750555
561,subtractive,"ra = 0.7,tol = 0.2",Minkowski,15067.103723452288,0.34005300863582943,7.633536941349651,15.26258543650069,0.39349802412760604,0.660350587728224,25,0.2916583002155851
572,subtractive,"ra = 0.8,tol = 0.3",Minkowski,13616.314671055165,0.49661316950920037,7.381762848366345,15.385628572343037,0.3074363156808762,0.6759319025260864,22,0.29164081822386656
166,subtractive,"ra = 0.7,tol = 0.7",Euclidean,997.623897117788,57.95100966739106,3.7325444623209747,18.357534699920908,0.6462473392260076,0.6748110275191194,9,0.2913164939328908
530,subtractive,"ra = 0.4,tol = 0.1",Minkowski,31031.03186545083,0.05191907270211436,8.99372004436806,14.4207577222283,0.5047421346481467,0.5942920681028463,42,0.2912924355355712
531,subtractive,"ra = 0.4,tol = 0.2",Minkowski,19796.459312080722,0.140337769102716,8.241000468452741,14.932799549809628,0.432224761163169,0.6331183283468385,33,0.29101654443798697
307,subtractive,"ra = 0.1,tol = 0.8",Manhattan,41.49307047288723,1061.484420903034,-0.45397593382482615,19.643499879318853,2.6532917283798376,0.5857334084604344,4,0.29075547604096447
573,subtractive,"ra = 0.8,tol = 0.4",Minkowski,8606.321844040534,0.9673401927086511,6.811734438609772,15.861747056428001,0.3185049495039386,0.6811856755388648,20,0.2905870674428256
534,subtractive,"ra = 0.4,tol = 0.5",Minkowski,4910.941708742348,1.6876566298254438,6.250703124715882,16.418293056775703,0.46738186883607513,0.6705369396914058,20,0.290329186720026
582,subtractive,"ra = 0.9,tol = 0.3",Minkowski,8892.88242694202,0.9357396047024158,6.844488636734096,15.828534058330481,0.3385572500896837,0.6764334922363647,20,0.2901597379626242
552,subtractive,"ra = 0.6,tol = 0.3",Minkowski,12401.27333719495,0.4496299075208184,7.3905646556954885,15.460264750903505,0.38414766159447017,0.6589858134090961,24,0.29006542789016204
571,subtractive,"ra = 0.8,tol = 0.2",Minkowski,15286.519200022274,0.36543172009497643,7.599736841838729,15.252919383662473,0.3415777051291636,0.6558508486592792,24,0.2898078096229804
156,subtractive,"ra = 0.6,tol = 0.7",Euclidean,876.4242575283904,106.19585001418281,3.304919566265258,18.460592881611806,0.7462599723044028,0.667747632139272,7,0.2896433007816541
319,subtractive,"ra = 0.2,tol = 1",Manhattan,47.30164607018808,8004.184327731758,-1.4317219351639503,20.277501638546212,0.3864415029283472,0.7965706941529092,2,0.2892574793889293
309,subtractive,"ra = 0.1,tol = 1",Manhattan,47.30164607018808,8004.184327731758,-1.4317219351639503,20.277501638546212,0.3864415029283472,0.7965706941529092,2,0.2892574793889293
544,subtractive,"ra = 0.5,tol = 0.5",Minkowski,4876.485399257197,1.703228721810984,6.243662162580915,16.427477797539044,0.4546373977644932,0.66497391214721,20,0.2891585642573311
515,subtractive,"ra = 0.2,tol = 0.6",Minkowski,245.82691602077833,127.23701902308552,2.565465772817287,19.545329736753565,0.2507536259725766,0.6877873821718897,11,0.28869525412088975
583,subtractive,"ra = 0.9,tol = 0.4",Minkowski,6270.37683818999,1.8927522745032779,6.306694303003974,16.20794624034151,0.291893308857492,0.6817475036977261,17,0.2886571035415573
514,subtractive,"ra = 0.2,tol = 0.5",Minkowski,2457.083629269409,3.3631359803927054,5.558212537364845,17.107825965837762,0.8839173448410117,0.6206428595350225,20,0.2883709543199533
551,subtractive,"ra = 0.6,tol = 0.2",Minkowski,15704.714994054999,0.25390805795426385,7.810058653533499,15.197113518835591,0.41441993118582976,0.6342510001090229,28,0.28836678270088084
591,subtractive,"ra = 1,tol = 0.2",Minkowski,12859.587714579704,0.5853969831242409,7.270191405471466,15.457067369716544,0.3761284016155799,0.6535408043983231,21,0.2883491028978568
148,subtractive,"ra = 0.5,tol = 0.9",Euclidean,452.3836022973624,2600.4580489953046,1.5244739493799686,19.964155011055837,0.47409913680994525,0.6815991381475641,3,0.2879010873926992
128,subtractive,"ra = 0.3,tol = 0.9",Euclidean,451.45296811884026,2608.265131535981,1.5224146511885432,19.9671527086168,0.483244458269765,0.6797192980988678,3,0.28773304164010777
540,subtractive,"ra = 0.5,tol = 0.1",Minkowski,24839.061206665978,0.08631540286243525,8.609941479370086,14.675576161451449,0.38601563001923717,0.6033175683566224,37,0.2876620256057672
511,subtractive,"ra = 0.2,tol = 0.2",Minkowski,10894.012951247496,0.11373432936200749,8.094172121881826,15.429892761464373,0.5342425263134001,0.6070558566252374,47,0.2872513520764944
116,subtractive,"ra = 0.2,tol = 0.7",Euclidean,2796.471353263114,4.884044918271854,5.499216239825348,17.155887993880086,0.9666668310391306,0.6051727682135724,17,0.28717490287705955
