,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
77,mountain,"sigma = 0.8,tol = 0.8,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
71,mountain,"sigma = 0.8,tol = 0.2,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
75,mountain,"sigma = 0.8,tol = 0.6,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
72,mountain,"sigma = 0.8,tol = 0.3,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
78,mountain,"sigma = 0.8,tol = 0.9,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
70,mountain,"sigma = 0.8,tol = 0.1,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
76,mountain,"sigma = 0.8,tol = 0.7,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
74,mountain,"sigma = 0.8,tol = 0.5,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
79,mountain,"sigma = 0.8,tol = 1,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
73,mountain,"sigma = 0.8,tol = 0.4,grid p = 11",Euclidean,102.63060797006978,85.3939572419396,-0.3660760622219651,21.78776841068636,18.462465724829485,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5839166219531748
922,subtractive,"ra = 0.3,tol = 0.3",Cosine,13870.7330312223,0.020260569103738153,5.240250955817742,10.281900135147737,0.026776321897078178,0.9808972969308809,0.7719015659955257,0.7642063320073146,0.5872064777327936,3,0.5746949170058375
923,subtractive,"ra = 0.3,tol = 0.4",Cosine,13870.7330312223,0.020260569103738153,5.240250955817742,10.281900135147737,0.026776321897078178,0.9808972969308809,0.7719015659955257,0.7642063320073146,0.5872064777327936,3,0.5746949170058375
920,subtractive,"ra = 0.3,tol = 0.1",Cosine,13870.7330312223,0.020260569103738153,5.240250955817742,10.281900135147737,0.026776321897078178,0.9808972969308809,0.7719015659955257,0.7642063320073146,0.5872064777327936,3,0.5746949170058375
921,subtractive,"ra = 0.3,tol = 0.2",Cosine,13870.7330312223,0.020260569103738153,5.240250955817742,10.281900135147737,0.026776321897078178,0.9808972969308809,0.7719015659955257,0.7642063320073146,0.5872064777327936,3,0.5746949170058375
910,subtractive,"ra = 0.2,tol = 0.1",Cosine,12674.787215409966,0.021263944845896294,5.150084634360819,10.354404614767374,0.02616669902959962,0.9808972969308809,0.7719015659955257,0.7642063320073146,0.5872064777327936,3,0.5648187418443427
913,subtractive,"ra = 0.2,tol = 0.4",Cosine,12674.787215409966,0.021263944845896294,5.150084634360819,10.354404614767374,0.02616669902959962,0.9808972969308809,0.7719015659955257,0.7642063320073146,0.5872064777327936,3,0.5648187418443427
911,subtractive,"ra = 0.2,tol = 0.2",Cosine,12674.787215409966,0.021263944845896294,5.150084634360819,10.354404614767374,0.02616669902959962,0.9808972969308809,0.7719015659955257,0.7642063320073146,0.5872064777327936,3,0.5648187418443427
912,subtractive,"ra = 0.2,tol = 0.3",Cosine,12674.787215409966,0.021263944845896294,5.150084634360819,10.354404614767374,0.02616669902959962,0.9808972969308809,0.7719015659955257,0.7642063320073146,0.5872064777327936,3,0.5648187418443427
55,mountain,"sigma = 0.6,tol = 0.6,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
52,mountain,"sigma = 0.6,tol = 0.3,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
51,mountain,"sigma = 0.6,tol = 0.2,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
56,mountain,"sigma = 0.6,tol = 0.7,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
59,mountain,"sigma = 0.6,tol = 1,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
57,mountain,"sigma = 0.6,tol = 0.8,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
53,mountain,"sigma = 0.6,tol = 0.4,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
50,mountain,"sigma = 0.6,tol = 0.1,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
58,mountain,"sigma = 0.6,tol = 0.9,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
54,mountain,"sigma = 0.6,tol = 0.5,grid p = 11",Euclidean,107.3461282815609,83.49601473392752,-0.32115381640029467,21.754053755157077,8.935766509517665,0.622028045475224,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5264918483297758
210,mountain,"sigma = 0.2,tol = 0.1,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
282,mountain,"sigma = 0.9,tol = 0.3,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
296,mountain,"sigma = 1,tol = 0.7,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
289,mountain,"sigma = 0.9,tol = 1,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
299,mountain,"sigma = 1,tol = 1,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
287,mountain,"sigma = 0.9,tol = 0.8,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
291,mountain,"sigma = 1,tol = 0.2,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
293,mountain,"sigma = 1,tol = 0.4,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
205,mountain,"sigma = 0.1,tol = 0.6,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
294,mountain,"sigma = 1,tol = 0.5,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
211,mountain,"sigma = 0.2,tol = 0.2,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
286,mountain,"sigma = 0.9,tol = 0.7,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
214,mountain,"sigma = 0.2,tol = 0.5,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
297,mountain,"sigma = 1,tol = 0.8,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
209,mountain,"sigma = 0.1,tol = 1,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
292,mountain,"sigma = 1,tol = 0.3,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
204,mountain,"sigma = 0.1,tol = 0.5,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
202,mountain,"sigma = 0.1,tol = 0.3,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
212,mountain,"sigma = 0.2,tol = 0.3,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
295,mountain,"sigma = 1,tol = 0.6,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
206,mountain,"sigma = 0.1,tol = 0.7,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
283,mountain,"sigma = 0.9,tol = 0.4,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
201,mountain,"sigma = 0.1,tol = 0.2,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
290,mountain,"sigma = 1,tol = 0.1,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
219,mountain,"sigma = 0.2,tol = 1,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
280,mountain,"sigma = 0.9,tol = 0.1,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
203,mountain,"sigma = 0.1,tol = 0.4,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
208,mountain,"sigma = 0.1,tol = 0.9,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
215,mountain,"sigma = 0.2,tol = 0.6,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
207,mountain,"sigma = 0.1,tol = 0.8,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
284,mountain,"sigma = 0.9,tol = 0.5,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
285,mountain,"sigma = 0.9,tol = 0.6,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
217,mountain,"sigma = 0.2,tol = 0.8,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
298,mountain,"sigma = 1,tol = 0.9,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
216,mountain,"sigma = 0.2,tol = 0.7,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
288,mountain,"sigma = 0.9,tol = 0.9,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
281,mountain,"sigma = 0.9,tol = 0.2,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
200,mountain,"sigma = 0.1,tol = 0.1,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
218,mountain,"sigma = 0.2,tol = 0.9,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
213,mountain,"sigma = 0.2,tol = 0.4,grid p = 11",Manhattan,80.71207241751394,196.43224065504364,-0.6063241134248939,23.03733171154041,5.43744842171669,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5247747507097557
400,mountain,"sigma = 0.1,tol = 0.1,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
406,mountain,"sigma = 0.1,tol = 0.7,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
404,mountain,"sigma = 0.1,tol = 0.5,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
401,mountain,"sigma = 0.1,tol = 0.2,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
402,mountain,"sigma = 0.1,tol = 0.3,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
409,mountain,"sigma = 0.1,tol = 1,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
403,mountain,"sigma = 0.1,tol = 0.4,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
408,mountain,"sigma = 0.1,tol = 0.9,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
405,mountain,"sigma = 0.1,tol = 0.6,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
407,mountain,"sigma = 0.1,tol = 0.8,grid p = 11",Minkowski,59.716064815531595,117.46791054744804,-0.9076111971769575,22.266103192528416,4.649359611965043,0.7796571858876297,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5221537216770741
278,mountain,"sigma = 0.8,tol = 0.9,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
273,mountain,"sigma = 0.8,tol = 0.4,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
270,mountain,"sigma = 0.8,tol = 0.1,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
274,mountain,"sigma = 0.8,tol = 0.5,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
272,mountain,"sigma = 0.8,tol = 0.3,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
279,mountain,"sigma = 0.8,tol = 1,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
277,mountain,"sigma = 0.8,tol = 0.8,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
275,mountain,"sigma = 0.8,tol = 0.6,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
271,mountain,"sigma = 0.8,tol = 0.2,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
276,mountain,"sigma = 0.8,tol = 0.7,grid p = 11",Manhattan,90.62457618200587,183.11206443114213,-0.49048683721256053,22.932002909722982,4.4233843245108915,0.5854288890256025,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5170215317713924
894,mountain,"sigma = 1,tol = 0.5,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
893,mountain,"sigma = 1,tol = 0.4,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
889,mountain,"sigma = 0.9,tol = 1,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
895,mountain,"sigma = 1,tol = 0.6,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
886,mountain,"sigma = 0.9,tol = 0.7,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
899,mountain,"sigma = 1,tol = 1,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
884,mountain,"sigma = 0.9,tol = 0.5,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
880,mountain,"sigma = 0.9,tol = 0.1,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
881,mountain,"sigma = 0.9,tol = 0.2,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
885,mountain,"sigma = 0.9,tol = 0.6,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
891,mountain,"sigma = 1,tol = 0.2,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
888,mountain,"sigma = 0.9,tol = 0.9,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
897,mountain,"sigma = 1,tol = 0.8,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
898,mountain,"sigma = 1,tol = 0.9,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
896,mountain,"sigma = 1,tol = 0.7,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
892,mountain,"sigma = 1,tol = 0.3,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
883,mountain,"sigma = 0.9,tol = 0.4,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
890,mountain,"sigma = 1,tol = 0.1,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
887,mountain,"sigma = 0.9,tol = 0.8,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
882,mountain,"sigma = 0.9,tol = 0.3,grid p = 11",Cosine,180.27602664161367,33.76298450529738,0.19727688388652612,20.395903004806446,1.4073729805326813,0.9481297842412462,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.506754794929977
419,mountain,"sigma = 0.2,tol = 1,grid p = 11",Minkowski,65.90776241409834,111.0964476081995,-0.8089560483867047,22.182453482802522,2.5987073467844395,0.7821352777319587,0.7719015659955257,0.7642063320073146,0.5872064777327936,2,0.5061595293347091
415,mountain,"sigma = 0.2,tol = 0.6,grid p = 11",Minkowski,65.90776241409834,111.0964476081995,-0.8089560483867047,22.182453482802522,2.5987073467844395,0.7821352777319587,0.7719015659955257,0.7642063320073146,0.5872064777327936,2,0.5061595293347091
411,mountain,"sigma = 0.2,tol = 0.2,grid p = 11",Minkowski,65.90776241409834,111.0964476081995,-0.8089560483867047,22.182453482802522,2.5987073467844395,0.7821352777319587,0.7719015659955257,0.7642063320073146,0.5872064777327936,2,0.5061595293347091
