,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Number of clusters,punctuation
190,subtractive,"ra = 1,tol = 0.1",Euclidean,510.11232077589483,19.610383968718153,0.9463639075907491,32.33415523428315,0.5912248912656449,0.6346497426496239,2,0.3543877036880128
194,subtractive,"ra = 1,tol = 0.5",Euclidean,510.11232077589483,19.610383968718153,0.9463639075907491,32.33415523428315,0.5912248912656449,0.6346497426496239,2,0.3543877036880128
198,subtractive,"ra = 1,tol = 0.9",Euclidean,510.11232077589483,19.610383968718153,0.9463639075907491,32.33415523428315,0.5912248912656449,0.6346497426496239,2,0.3543877036880128
195,subtractive,"ra = 1,tol = 0.6",Euclidean,510.11232077589483,19.610383968718153,0.9463639075907491,32.33415523428315,0.5912248912656449,0.6346497426496239,2,0.3543877036880128
192,subtractive,"ra = 1,tol = 0.3",Euclidean,510.11232077589483,19.610383968718153,0.9463639075907491,32.33415523428315,0.5912248912656449,0.6346497426496239,2,0.3543877036880128
622,mountain,"sigma = 0.3,tol = 0.3,grid p = 11",Mahalanobis,58.57705644939123,6.9246061468131925,1.7622178183787556,37.6112314196115,1.2209409437622625,0.49645846026295537,19,0.3541552950609548
159,subtractive,"ra = 0.6,tol = 1",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
158,subtractive,"ra = 0.6,tol = 0.9",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
155,subtractive,"ra = 0.6,tol = 0.6",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
152,subtractive,"ra = 0.6,tol = 0.3",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
153,subtractive,"ra = 0.6,tol = 0.4",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
151,subtractive,"ra = 0.6,tol = 0.2",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
154,subtractive,"ra = 0.6,tol = 0.5",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
156,subtractive,"ra = 0.6,tol = 0.7",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
150,subtractive,"ra = 0.6,tol = 0.1",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
157,subtractive,"ra = 0.6,tol = 0.8",Euclidean,497.62131618268876,20.69949817818291,0.9215723478006326,32.46928082705876,0.5917574376672674,0.6346497426496239,2,0.3541505433300307
173,subtractive,"ra = 0.8,tol = 0.4",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
166,subtractive,"ra = 0.7,tol = 0.7",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
160,subtractive,"ra = 0.7,tol = 0.1",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
169,subtractive,"ra = 0.7,tol = 1",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
167,subtractive,"ra = 0.7,tol = 0.8",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
184,subtractive,"ra = 0.9,tol = 0.5",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
188,subtractive,"ra = 0.9,tol = 0.9",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
182,subtractive,"ra = 0.9,tol = 0.3",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
164,subtractive,"ra = 0.7,tol = 0.5",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
183,subtractive,"ra = 0.9,tol = 0.4",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
162,subtractive,"ra = 0.7,tol = 0.3",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
177,subtractive,"ra = 0.8,tol = 0.8",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
187,subtractive,"ra = 0.9,tol = 0.8",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
189,subtractive,"ra = 0.9,tol = 1",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
185,subtractive,"ra = 0.9,tol = 0.6",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
163,subtractive,"ra = 0.7,tol = 0.4",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
174,subtractive,"ra = 0.8,tol = 0.5",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
178,subtractive,"ra = 0.8,tol = 0.9",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
181,subtractive,"ra = 0.9,tol = 0.2",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
175,subtractive,"ra = 0.8,tol = 0.6",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
171,subtractive,"ra = 0.8,tol = 0.2",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
170,subtractive,"ra = 0.8,tol = 0.1",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
176,subtractive,"ra = 0.8,tol = 0.7",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
168,subtractive,"ra = 0.7,tol = 0.9",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
179,subtractive,"ra = 0.8,tol = 1",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
186,subtractive,"ra = 0.9,tol = 0.7",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
165,subtractive,"ra = 0.7,tol = 0.6",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
161,subtractive,"ra = 0.7,tol = 0.2",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
180,subtractive,"ra = 0.9,tol = 0.1",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
172,subtractive,"ra = 0.8,tol = 0.3",Euclidean,504.5722476208622,19.854589723716686,0.935444005230339,32.36509518547541,0.5966355386274622,0.6346497426496239,2,0.3540646603562904
201,mountain,"sigma = 0.1,tol = 0.2,grid p = 11",Manhattan,208.6075271580132,0.3120721590860613,3.530995579758923,31.342225359628703,1.0162417739966292,0.5259263196602876,29,0.35333916358022793
17,mountain,"sigma = 0.2,tol = 0.8,grid p = 11",Euclidean,492.947490851378,20.506978777087852,0.9121356282463693,32.44592032452093,0.5957389785844673,0.6346497426496239,2,0.3533219035817902
18,mountain,"sigma = 0.2,tol = 0.9,grid p = 11",Euclidean,492.947490851378,20.506978777087852,0.9121356282463693,32.44592032452093,0.5957389785844673,0.6346497426496239,2,0.3533219035817902
19,mountain,"sigma = 0.2,tol = 1,grid p = 11",Euclidean,492.947490851378,20.506978777087852,0.9121356282463693,32.44592032452093,0.5957389785844673,0.6346497426496239,2,0.3533219035817902
16,mountain,"sigma = 0.2,tol = 0.7,grid p = 11",Euclidean,492.947490851378,20.506978777087852,0.9121356282463693,32.44592032452093,0.5957389785844673,0.6346497426496239,2,0.3533219035817902
15,mountain,"sigma = 0.2,tol = 0.6,grid p = 11",Euclidean,492.947490851378,20.506978777087852,0.9121356282463693,32.44592032452093,0.5957389785844673,0.6346497426496239,2,0.3533219035817902
114,subtractive,"ra = 0.2,tol = 0.5",Euclidean,403.22318267330695,29.539651371924087,0.7112231811193419,33.35834087145296,0.6909744293899345,0.6346497426496239,2,0.3526273113428908
111,subtractive,"ra = 0.2,tol = 0.2",Euclidean,403.22318267330695,29.539651371924087,0.7112231811193419,33.35834087145296,0.6909744293899345,0.6346497426496239,2,0.3526273113428908
113,subtractive,"ra = 0.2,tol = 0.4",Euclidean,403.22318267330695,29.539651371924087,0.7112231811193419,33.35834087145296,0.6909744293899345,0.6346497426496239,2,0.3526273113428908
116,subtractive,"ra = 0.2,tol = 0.7",Euclidean,403.22318267330695,29.539651371924087,0.7112231811193419,33.35834087145296,0.6909744293899345,0.6346497426496239,2,0.3526273113428908
115,subtractive,"ra = 0.2,tol = 0.6",Euclidean,403.22318267330695,29.539651371924087,0.7112231811193419,33.35834087145296,0.6909744293899345,0.6346497426496239,2,0.3526273113428908
112,subtractive,"ra = 0.2,tol = 0.3",Euclidean,403.22318267330695,29.539651371924087,0.7112231811193419,33.35834087145296,0.6909744293899345,0.6346497426496239,2,0.3526273113428908
110,subtractive,"ra = 0.2,tol = 0.1",Euclidean,403.22318267330695,29.539651371924087,0.7112231811193419,33.35834087145296,0.6909744293899345,0.6346497426496239,2,0.3526273113428908
105,subtractive,"ra = 0.1,tol = 0.6",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
100,subtractive,"ra = 0.1,tol = 0.1",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
101,subtractive,"ra = 0.1,tol = 0.2",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
106,subtractive,"ra = 0.1,tol = 0.7",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
102,subtractive,"ra = 0.1,tol = 0.3",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
108,subtractive,"ra = 0.1,tol = 0.9",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
107,subtractive,"ra = 0.1,tol = 0.8",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
103,subtractive,"ra = 0.1,tol = 0.4",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
104,subtractive,"ra = 0.1,tol = 0.5",Euclidean,386.23291970671517,31.68358218445153,0.6681735757156121,33.53350377000973,0.7128068187926433,0.6346497426496239,2,0.3525854948099394
688,mountain,"sigma = 0.9,tol = 0.9,grid p = 11",Mahalanobis,115.81170905347582,361.50273793853614,-0.53630135621593,39.61968122210811,1.422126839915948,0.21205547708690267,2,0.3523868702719042
687,mountain,"sigma = 0.9,tol = 0.8,grid p = 11",Mahalanobis,115.81170905347582,361.50273793853614,-0.53630135621593,39.61968122210811,1.422126839915948,0.21205547708690267,2,0.3523868702719042
689,mountain,"sigma = 0.9,tol = 1,grid p = 11",Mahalanobis,115.81170905347582,361.50273793853614,-0.53630135621593,39.61968122210811,1.422126839915948,0.21205547708690267,2,0.3523868702719042
683,mountain,"sigma = 0.9,tol = 0.4,grid p = 11",Mahalanobis,115.81170905347582,361.50273793853614,-0.53630135621593,39.61968122210811,1.422126839915948,0.21205547708690267,2,0.3523868702719042
685,mountain,"sigma = 0.9,tol = 0.6,grid p = 11",Mahalanobis,115.81170905347582,361.50273793853614,-0.53630135621593,39.61968122210811,1.422126839915948,0.21205547708690267,2,0.3523868702719042
686,mountain,"sigma = 0.9,tol = 0.7,grid p = 11",Mahalanobis,115.81170905347582,361.50273793853614,-0.53630135621593,39.61968122210811,1.422126839915948,0.21205547708690267,2,0.3523868702719042
684,mountain,"sigma = 0.9,tol = 0.5,grid p = 11",Mahalanobis,115.81170905347582,361.50273793853614,-0.53630135621593,39.61968122210811,1.422126839915948,0.21205547708690267,2,0.3523868702719042
130,subtractive,"ra = 0.4,tol = 0.1",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
134,subtractive,"ra = 0.4,tol = 0.5",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
135,subtractive,"ra = 0.4,tol = 0.6",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
132,subtractive,"ra = 0.4,tol = 0.3",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
140,subtractive,"ra = 0.5,tol = 0.1",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
142,subtractive,"ra = 0.5,tol = 0.3",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
143,subtractive,"ra = 0.5,tol = 0.4",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
144,subtractive,"ra = 0.5,tol = 0.5",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
141,subtractive,"ra = 0.5,tol = 0.2",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
133,subtractive,"ra = 0.4,tol = 0.4",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
131,subtractive,"ra = 0.4,tol = 0.2",Euclidean,397.3206957918629,29.533433399214502,0.6964767218638694,33.35781457654584,0.6630305579913142,0.6346497426496239,2,0.35120840298824046
695,mountain,"sigma = 1,tol = 0.6,grid p = 11",Mahalanobis,102.25653649165868,312.2973357252599,-0.6607823112460509,39.253896516398605,1.591108354017753,0.27154446016408856,2,0.34977980549642135
698,mountain,"sigma = 1,tol = 0.9,grid p = 11",Mahalanobis,102.25653649165868,312.2973357252599,-0.6607823112460509,39.253896516398605,1.591108354017753,0.27154446016408856,2,0.34977980549642135
697,mountain,"sigma = 1,tol = 0.8,grid p = 11",Mahalanobis,102.25653649165868,312.2973357252599,-0.6607823112460509,39.253896516398605,1.591108354017753,0.27154446016408856,2,0.34977980549642135
693,mountain,"sigma = 1,tol = 0.4,grid p = 11",Mahalanobis,102.25653649165868,312.2973357252599,-0.6607823112460509,39.253896516398605,1.591108354017753,0.27154446016408856,2,0.34977980549642135
696,mountain,"sigma = 1,tol = 0.7,grid p = 11",Mahalanobis,102.25653649165868,312.2973357252599,-0.6607823112460509,39.253896516398605,1.591108354017753,0.27154446016408856,2,0.34977980549642135
694,mountain,"sigma = 1,tol = 0.5,grid p = 11",Mahalanobis,102.25653649165868,312.2973357252599,-0.6607823112460509,39.253896516398605,1.591108354017753,0.27154446016408856,2,0.34977980549642135
699,mountain,"sigma = 1,tol = 1,grid p = 11",Mahalanobis,102.25653649165868,312.2973357252599,-0.6607823112460509,39.253896516398605,1.591108354017753,0.27154446016408856,2,0.34977980549642135
402,mountain,"sigma = 0.1,tol = 0.3,grid p = 11",Minkowski,826.4235857657831,1.0185798801103556,2.8304022603291625,28.14704820212432,0.7189236890165528,0.4694548970154031,5,0.34831138805863526
403,mountain,"sigma = 0.1,tol = 0.4,grid p = 11",Minkowski,826.4235857657831,1.0185798801103556,2.8304022603291625,28.14704820212432,0.7189236890165528,0.4694548970154031,5,0.34831138805863526
642,mountain,"sigma = 0.5,tol = 0.3,grid p = 11",Mahalanobis,77.85851499905316,13.5691865814902,1.5163465792621036,37.68466915001221,0.9490451160274792,0.4956930956752393,12,0.3474189213719761
604,mountain,"sigma = 0.1,tol = 0.5,grid p = 11",Mahalanobis,46.35354188941694,15.262054125081097,1.3294121487541721,38.98547664263465,1.499989518095269,0.429120019597752,16,0.34728495165143497
652,mountain,"sigma = 0.6,tol = 0.3,grid p = 11",Mahalanobis,80.83000265870974,25.96762217068364,1.2195163302715695,38.30040422448708,0.9704596953394571,0.4831405347542862,9,0.34711616705835263
218,mountain,"sigma = 0.2,tol = 0.9,grid p = 11",Manhattan,82.43721199683267,303.2147024819544,-0.8762300938172494,39.18011004268483,3.461363622200629,0.14644282355249585,2,0.3466268798308006
217,mountain,"sigma = 0.2,tol = 0.8,grid p = 11",Manhattan,82.43721199683267,303.2147024819544,-0.8762300938172494,39.18011004268483,3.461363622200629,0.14644282355249585,2,0.3466268798308006
219,mountain,"sigma = 0.2,tol = 1,grid p = 11",Manhattan,82.43721199683267,303.2147024819544,-0.8762300938172494,39.18011004268483,3.461363622200629,0.14644282355249585,2,0.3466268798308006
211,mountain,"sigma = 0.2,tol = 0.2,grid p = 11",Manhattan,255.06516695853895,1.7108627760819706,2.702972379177949,32.50765980263712,0.9047913490281988,0.5142639028267496,12,0.3450081072325415
208,mountain,"sigma = 0.1,tol = 0.9,grid p = 11",Manhattan,86.89872874951388,300.2436022940861,-0.8235236274195606,39.15549256562301,3.0604003912635407,0.16600729198256353,2,0.3441918459838395
209,mountain,"sigma = 0.1,tol = 1,grid p = 11",Manhattan,86.89872874951388,300.2436022940861,-0.8235236274195606,39.15549256562301,3.0604003912635407,0.16600729198256353,2,0.3441918459838395
262,mountain,"sigma = 0.7,tol = 0.3,grid p = 11",Manhattan,326.3611237801721,24.9444663654134,1.1979479617525686,34.35476508358664,0.8449575206783703,0.5358227902124698,3,0.34404795964190504
261,mountain,"sigma = 0.7,tol = 0.2,grid p = 11",Manhattan,326.3611237801721,24.9444663654134,1.1979479617525686,34.35476508358664,0.8449575206783703,0.5358227902124698,3,0.34404795964190504
260,mountain,"sigma = 0.7,tol = 0.1,grid p = 11",Manhattan,326.3611237801721,24.9444663654134,1.1979479617525686,34.35476508358664,0.8449575206783703,0.5358227902124698,3,0.34404795964190504
264,mountain,"sigma = 0.7,tol = 0.5,grid p = 11",Manhattan,326.3611237801721,24.9444663654134,1.1979479617525686,34.35476508358664,0.8449575206783703,0.5358227902124698,3,0.34404795964190504
265,mountain,"sigma = 0.7,tol = 0.6,grid p = 11",Manhattan,326.3611237801721,24.9444663654134,1.1979479617525686,34.35476508358664,0.8449575206783703,0.5358227902124698,3,0.34404795964190504
263,mountain,"sigma = 0.7,tol = 0.4,grid p = 11",Manhattan,326.3611237801721,24.9444663654134,1.1979479617525686,34.35476508358664,0.8449575206783703,0.5358227902124698,3,0.34404795964190504
613,mountain,"sigma = 0.2,tol = 0.4,grid p = 11",Mahalanobis,43.03291687596968,4.546286927890072,1.8667702751083728,37.78919818267112,1.4489652214748097,0.4211621279435536,27,0.3428766382651159
655,mountain,"sigma = 0.6,tol = 0.6,grid p = 11",Mahalanobis,54.96863572613566,238.69347501946618,-0.5832937851301833,40.001085555705956,2.068195915150417,0.26346555445394065,3,0.3425027892713206
207,mountain,"sigma = 0.1,tol = 0.8,grid p = 11",Manhattan,44.35873642511244,187.87618128593394,-0.7977468706571954,39.40259290116778,4.780795997141609,0.1429855576726036,3,0.34218264553348615
50,mountain,"sigma = 0.6,tol = 0.1,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
51,mountain,"sigma = 0.6,tol = 0.2,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
52,mountain,"sigma = 0.6,tol = 0.3,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
57,mountain,"sigma = 0.6,tol = 0.8,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
53,mountain,"sigma = 0.6,tol = 0.4,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
59,mountain,"sigma = 0.6,tol = 1,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
55,mountain,"sigma = 0.6,tol = 0.6,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
58,mountain,"sigma = 0.6,tol = 0.9,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
56,mountain,"sigma = 0.6,tol = 0.7,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
54,mountain,"sigma = 0.6,tol = 0.5,grid p = 11",Euclidean,404.27643067816047,19.891779456502114,0.713831847636899,32.369773567979976,0.6685428481538213,0.6346497426496239,2,0.3411442095791332
608,mountain,"sigma = 0.1,tol = 0.9,grid p = 11",Mahalanobis,73.29527215214102,243.33429483226732,-0.2955604413364408,40.049225554073324,1.969543601374914,0.2208442684688334,3,0.34048322477580467
643,mountain,"sigma = 0.5,tol = 0.4,grid p = 11",Mahalanobis,73.40891102543604,34.53261137238779,0.9844601088954739,38.60079778436873,1.0540196625329015,0.4503337765243352,8,0.33993703339867
210,mountain,"sigma = 0.2,tol = 0.1,grid p = 11",Manhattan,244.66869830080617,0.8793600799955881,3.06300761299206,32.062836711206614,0.832142331038325,0.48557693249569484,17,0.33989996498179215
647,mountain,"sigma = 0.5,tol = 0.8,grid p = 11",Mahalanobis,57.72282505541682,236.85030482658803,-0.5344038713360576,39.98170585292238,1.881770725175718,0.26416770055045713,3,0.3398448272189334
638,mountain,"sigma = 0.4,tol = 0.9,grid p = 11",Mahalanobis,57.72282505541682,236.85030482658803,-0.5344038713360576,39.98170585292238,1.881770725175718,0.26416770055045713,3,0.3398448272189334
637,mountain,"sigma = 0.4,tol = 0.8,grid p = 11",Mahalanobis,57.72282505541682,236.85030482658803,-0.5344038713360576,39.98170585292238,1.881770725175718,0.26416770055045713,3,0.3398448272189334
633,mountain,"sigma = 0.4,tol = 0.4,grid p = 11",Mahalanobis,52.31329680565538,31.975287019417905,0.784418693416226,38.82068638181725,1.2146957237046183,0.4587288742179529,9,0.3397991987140479
33,mountain,"sigma = 0.4,tol = 0.4,grid p = 11",Euclidean,296.6418823998428,11.14268770691343,1.102469079917726,32.34009374131544,2.2188004338788643,0.5155525294728995,3,0.33912822272904636
31,mountain,"sigma = 0.4,tol = 0.2,grid p = 11",Euclidean,296.6418823998428,11.14268770691343,1.102469079917726,32.34009374131544,2.2188004338788643,0.5155525294728995,3,0.33912822272904636
35,mountain,"sigma = 0.4,tol = 0.6,grid p = 11",Euclidean,296.6418823998428,11.14268770691343,1.102469079917726,32.34009374131544,2.2188004338788643,0.5155525294728995,3,0.33912822272904636
30,mountain,"sigma = 0.4,tol = 0.1,grid p = 11",Euclidean,296.6418823998428,11.14268770691343,1.102469079917726,32.34009374131544,2.2188004338788643,0.5155525294728995,3,0.33912822272904636
32,mountain,"sigma = 0.4,tol = 0.3,grid p = 11",Euclidean,296.6418823998428,11.14268770691343,1.102469079917726,32.34009374131544,2.2188004338788643,0.5155525294728995,3,0.33912822272904636
34,mountain,"sigma = 0.4,tol = 0.5,grid p = 11",Euclidean,296.6418823998428,11.14268770691343,1.102469079917726,32.34009374131544,2.2188004338788643,0.5155525294728995,3,0.33912822272904636
628,mountain,"sigma = 0.3,tol = 0.9,grid p = 11",Mahalanobis,55.72401396339528,242.8575522692512,-0.5696453637527438,40.04432272899866,1.9647832612242102,0.24800448673773334,3,0.33875160808049704
627,mountain,"sigma = 0.3,tol = 0.8,grid p = 11",Mahalanobis,55.72401396339528,242.8575522692512,-0.5696453637527438,40.04432272899866,1.9647832612242102,0.24800448673773334,3,0.33875160808049704
623,mountain,"sigma = 0.3,tol = 0.4,grid p = 11",Mahalanobis,48.53223817805984,19.810305586237938,1.0436815917958002,38.6306710420355,1.4213817889653013,0.43395625384909375,12,0.33869321495923793
254,mountain,"sigma = 0.6,tol = 0.5,grid p = 11",Manhattan,308.17910177077147,25.71355953609908,1.1406245650461049,34.430681214926615,0.8500668359131396,0.5187785335602463,3,0.3380705211754558
251,mountain,"sigma = 0.6,tol = 0.2,grid p = 11",Manhattan,308.17910177077147,25.71355953609908,1.1406245650461049,34.430681214926615,0.8500668359131396,0.5187785335602463,3,0.3380705211754558
250,mountain,"sigma = 0.6,tol = 0.1,grid p = 11",Manhattan,308.17910177077147,25.71355953609908,1.1406245650461049,34.430681214926615,0.8500668359131396,0.5187785335602463,3,0.3380705211754558
253,mountain,"sigma = 0.6,tol = 0.4,grid p = 11",Manhattan,308.17910177077147,25.71355953609908,1.1406245650461049,34.430681214926615,0.8500668359131396,0.5187785335602463,3,0.3380705211754558
255,mountain,"sigma = 0.6,tol = 0.6,grid p = 11",Manhattan,308.17910177077147,25.71355953609908,1.1406245650461049,34.430681214926615,0.8500668359131396,0.5187785335602463,3,0.3380705211754558
252,mountain,"sigma = 0.6,tol = 0.3,grid p = 11",Manhattan,308.17910177077147,25.71355953609908,1.1406245650461049,34.430681214926615,0.8500668359131396,0.5187785335602463,3,0.3380705211754558
200,mountain,"sigma = 0.1,tol = 0.1,grid p = 11",Manhattan,194.15032162607426,0.07687960648872123,4.306152598418271,30.142936387112478,0.8404191049648488,0.44704404474834186,56,0.3369759430666126
