,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
903,subtractive,"ra = 0.1,tol = 0.4",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
909,subtractive,"ra = 0.1,tol = 1",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
904,subtractive,"ra = 0.1,tol = 0.5",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
905,subtractive,"ra = 0.1,tol = 0.6",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
902,subtractive,"ra = 0.1,tol = 0.3",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
906,subtractive,"ra = 0.1,tol = 0.7",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
908,subtractive,"ra = 0.1,tol = 0.9",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
901,subtractive,"ra = 0.1,tol = 0.2",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
907,subtractive,"ra = 0.1,tol = 0.8",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
900,subtractive,"ra = 0.1,tol = 0.1",Cosine,5165.423333904412,0.014224869021747466,3.552530066464688,14.702831559266693,0.08912961269112604,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5784965595098432
910,subtractive,"ra = 0.2,tol = 0.1",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
913,subtractive,"ra = 0.2,tol = 0.4",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
915,subtractive,"ra = 0.2,tol = 0.6",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
918,subtractive,"ra = 0.2,tol = 0.9",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
916,subtractive,"ra = 0.2,tol = 0.7",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
912,subtractive,"ra = 0.2,tol = 0.3",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
917,subtractive,"ra = 0.2,tol = 0.8",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
919,subtractive,"ra = 0.2,tol = 1",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
914,subtractive,"ra = 0.2,tol = 0.5",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
911,subtractive,"ra = 0.2,tol = 0.2",Cosine,3426.4796861999575,0.05363180485210073,3.1420764088040785,18.684283040805663,0.1946642878278126,0.9165032756033356,0.7762863534675615,0.7714542762891773,0.5951417004048583,2,0.5508533996060966
516,subtractive,"ra = 0.2,tol = 0.7",Minkowski,1395.5813640244094,0.46922630620788697,2.9437809496257725,26.81297221850257,0.44391903238352565,0.670143538622002,0.8296196868008948,0.7464975060142596,0.5953241232731137,3,0.5117291702866968
515,subtractive,"ra = 0.2,tol = 0.6",Minkowski,1395.5813640244094,0.46922630620788697,2.9437809496257725,26.81297221850257,0.44391903238352565,0.670143538622002,0.8296196868008948,0.7464975060142596,0.5953241232731137,3,0.5117291702866968
