,Algorithm,Parameters,Distance,CH,BH,Hartigan,xu,DB,S,Rand,Fowlkes-Mallows,Jaccard,Number of clusters,punctuation
1,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Euclidean,245.0412939812097,7.441692894758102,0.5042144694402657,28.473342727805367,0.6017368217137149,0.5788573610006424,0.7629530201342282,0.7580442710171548,0.5778486055776892,2,0.5090691331222985
15,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Manhattan,168.06783028275902,17.83175838573457,0.827082243381779,32.07717731602252,0.8293021995039093,0.380298016520779,0.7785234899328859,0.6756667912361267,0.5097068145800316,3,0.5087628905252856
16,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Minkowski,528.2152499489928,2.212085322025316,1.272291597225104,25.44043595950676,0.33912716274895366,0.725419910778164,0.752662192393736,0.7318508271630793,0.5523886639676113,2,0.5080240277072486
13,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Manhattan,172.54008590776812,16.604270092083187,0.8533441853301096,31.898874441599986,0.6364657585584085,0.4881959245896893,0.7247427293064876,0.6831839749104718,0.5018623481781377,3,0.49115469396219286
9,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Manhattan,117.32334292031643,50.89794909079826,-0.232278536024702,33.28015339593851,1.1012356619929613,0.281932687222481,0.6352572706935123,0.6118228219750743,0.41895937277263007,2,0.4894072672378824
12,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Manhattan,173.93680857978083,16.487713548396588,0.8614066579521569,31.881263374981533,0.6473813808984061,0.49281965772109726,0.7211633109619687,0.6767877172342864,0.49538461538461537,3,0.48851644019102
36,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Cosine,503.3788364389622,0.043427038711184744,1.9240576343570341,17.03304214951292,0.39063642175267943,0.649559779565005,0.8093064876957494,0.7209137172710671,0.5630510559770351,3,0.46681223174741543
39,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 5e-05,T = 100",Cosine,518.4416217031519,0.04150349114166517,1.9535420243755306,16.919780371264025,0.3842750606555667,0.6547036168080228,0.8100223713646533,0.7140315652955357,0.5552063691598575,3,0.4647548374786727
32,gravity,"k = 2,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 200",Cosine,420.61999364163364,0.125836763192245,1.0445175243747644,18.273672465916526,0.24165310814975988,0.7956096594592061,0.7719015659955257,0.7642063320073146,0.5872064777327936,2,0.46237026547179355
37,gravity,"k = 3,G0 = 0.0002,p = 0.25,epsilon = 1e-07,T = 100",Cosine,266.90480903298993,0.06243813462022998,1.2896066681372311,17.940777053391283,0.39622617000897015,0.5733022549360712,0.8413422818791946,0.7641889257643687,0.6181348266207194,3,0.45436248256583345
